#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Sat Feb 17 12:05:30 EST 2024,48,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult ,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes ,
11,Sat Feb 17 12:05:33 EST 2024,48,0,MapReduceClasses,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult ,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes ,
12,Sat Feb 17 12:05:36 EST 2024,48,0,MapReduceFactories,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult ,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes ,
13,Sat Feb 17 12:05:36 EST 2024,48,0,MapReduceFactories,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult ,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes ,
14,Sat Feb 17 12:05:45 EST 2024,58,10,SingleThreadTokenCount,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC+ StandAloneSingleThreadTokenCountMapReduceListImplementation+ StandAloneSingleThreadTokenCountResult+ SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes ,
15,Sat Feb 17 12:05:47 EST 2024,58,0,A1SpecificStyleSuite,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric+ A1ExpectedCalls+ A1ExpectedGetters+ A1ExpectedSetters+ A1ExpectedSignatures+ A1ExpectedSupertypes+ A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
16,Sat Feb 17 12:06:04 EST 2024,58,0,A1GeneralStyleSuite,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
17,Sat Feb 17 12:08:06 EST 2024,58,0,MapReduceFactories,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
18,Sat Feb 17 12:08:10 EST 2024,58,0,SingleThreadIntSum,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
19,Sat Feb 17 12:08:13 EST 2024,58,0,MapReduceClasses,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
20,Sat Feb 17 12:08:18 EST 2024,58,0,SingleThreadTokenCount,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
21,Sat Feb 17 12:08:21 EST 2024,58,0,A1SpecificStyleSuite,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
22,Sat Feb 17 12:09:48 EST 2024,58,0,A1SpecificStyleSuite,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
23,Sat Feb 17 12:10:39 EST 2024,58,0,A1GeneralStyleSuite,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
24,Sat Feb 17 12:10:41 EST 2024,58,0,A1NoCheckstyleWarnings,A1ConfigurationProvided DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountMapReduceListImplementation StandAloneSingleThreadTokenCountResult SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,A1AccessModifiersMatched A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,
